order_id,product_id,quantity,item_price
O900911,P524,2.0,99.0
O901575,P525,1.0,499.0
O907284,P526,1.0,99.0
O901351,P527,3.0,99.0
O905614,P528,2.0,499.0
O901337,P529,2.0,799.0
O908967,P530,2.0,99.0
O902390,P531,3.0,99.0
O906547,P532,1.0,799.0
O905575,P533,2.0,799.0
O901092,P534,,
O902519,P535,,499.0
O907927,P536,,
O908367,P537,3.0,199.0
O907785,P538,1.0,199.0
O900187,P539,2.0,199.0
O903887,P540,1.0,799.0
O908229,P541,3.0,99.0
O901241,P542,1.0,99.0
O903903,P543,,99.0
O904914,P544,2.0,499.0
O907843,P545,2.0,499.0
O907602,P546,3.0,199.0
O906409,P547,2.0,99.0
O901725,P548,2.0,99.0
O907543,P549,3.0,799.0
O902903,P500,1.0,
O902825,P501,3.0,99.0
O908259,P502,1.0,99.0
O907820,P503,1.0,99.0
O906821,P504,2.0,799.0
O909718,P505,,199.0
O904934,P506,3.0,199.0
O908500,P507,1.0,199.0
O904532,P508,3.0,799.0
O906971,P509,3.0,
O901516,P510,1.0,799.0
O908778,P511,3.0,
O900787,P512,3.0,199.0
O902538,P513,2.0,
O905198,P514,2.0,199.0
O903752,P515,2.0,99.0
O901768,P516,2.0,99.0
O905991,P517,3.0,99.0
O900339,P518,1.0,499.0
O901038,P519,2.0,
O906622,P520,3.0,99.0
O904683,P521,1.0,199.0
O903854,P522,1.0,499.0
O904380,P523,1.0,499.0
O909742,P524,2.0,99.0
O900958,P525,2.0,99.0
O902483,P526,3.0,799.0
O903744,P527,3.0,99.0
O900524,P528,2.0,799.0
O900780,P529,3.0,199.0
O904155,P530,1.0,99.0
O904885,P531,1.0,99.0
O906963,P532,2.0,799.0
O908668,P533,1.0,
O902733,P534,,199.0
O905067,P535,,99.0
O907013,P536,2.0,99.0
O902501,P537,,499.0
O900359,P538,1.0,199.0
O906004,P539,,499.0
O905293,P540,2.0,99.0
O904727,P541,1.0,199.0
O902807,P542,2.0,99.0
O904945,P543,3.0,99.0
O903852,P544,2.0,199.0
O904126,P545,3.0,99.0
O901942,P546,2.0,199.0
O902820,P547,,499.0
O908268,P548,2.0,99.0
O900870,P549,2.0,799.0
O902187,P500,3.0,499.0
O907315,P501,2.0,499.0
O900854,P502,2.0,
O909573,P503,,199.0
O902472,P504,,499.0
O903567,P505,3.0,99.0
O909600,P506,,199.0
O908356,P507,1.0,499.0
O901642,P508,1.0,99.0
O905576,P509,2.0,799.0
O905274,P510,,199.0
O907444,P511,3.0,199.0
O904180,P512,3.0,99.0
O902866,P513,3.0,
O905004,P514,1.0,499.0
O905251,P515,1.0,799.0
O902828,P516,3.0,199.0
O902107,P517,,199.0
O902565,P518,3.0,
O900780,P519,2.0,
O908165,P520,2.0,799.0
O905662,P521,2.0,499.0
O908729,P522,1.0,199.0
O906981,P523,1.0,799.0
O909705,P524,3.0,199.0
O900762,P525,2.0,99.0
O905267,P526,,199.0
O907867,P527,1.0,799.0
O907796,P528,,
O905612,P529,,499.0
O901232,P530,2.0,799.0
O909383,P531,2.0,99.0
O902034,P532,,99.0
O907323,P533,1.0,
O900067,P534,,799.0
O906710,P535,2.0,
O903010,P536,1.0,
O908371,P537,2.0,99.0
O909848,P538,3.0,199.0
O903190,P539,1.0,99.0
O901833,P540,3.0,499.0
O904278,P541,1.0,499.0
O908399,P542,3.0,799.0
O906775,P543,1.0,199.0
O902386,P544,1.0,799.0
O906812,P545,,499.0
O900520,P546,3.0,99.0
O901517,P547,1.0,99.0
O907591,P548,3.0,199.0
O903720,P549,,
O902820,P500,3.0,
O901766,P501,1.0,99.0
O906511,P502,2.0,199.0
O902890,P503,2.0,
O901036,P504,1.0,99.0
O903534,P505,,799.0
O908737,P506,2.0,199.0
O908899,P507,1.0,199.0
O907793,P508,1.0,99.0
O906431,P509,1.0,
O902404,P510,2.0,99.0
O907607,P511,1.0,
O908836,P512,,799.0
O903506,P513,2.0,
O902979,P514,3.0,
O908070,P515,3.0,99.0
O902850,P516,2.0,799.0
O909963,P517,2.0,499.0
O908177,P518,,499.0
O901115,P519,,99.0
O905906,P520,,199.0
O909126,P521,,199.0
O902618,P522,3.0,
O909240,P523,3.0,499.0
O901828,P524,,199.0
O906999,P525,2.0,
O902199,P526,2.0,
O907864,P527,3.0,799.0
O906544,P528,1.0,199.0
O905627,P529,,199.0
O901225,P530,3.0,499.0
O907820,P531,,799.0
O901700,P532,3.0,799.0
O905374,P533,3.0,99.0
O902435,P534,3.0,
O904623,P535,3.0,199.0
O907920,P536,,199.0
O901810,P537,,499.0
O900729,P538,1.0,99.0
O909884,P539,2.0,
O901061,P540,,499.0
O902413,P541,3.0,
O901421,P542,,499.0
O901071,P543,2.0,99.0
O904252,P544,2.0,799.0
O909491,P545,2.0,499.0
O908807,P546,2.0,799.0
O903526,P547,3.0,499.0
O907278,P548,1.0,799.0
O908309,P549,1.0,199.0
O907410,P500,2.0,499.0
O906583,P501,,99.0
O905927,P502,,99.0
O908985,P503,2.0,799.0
O906362,P504,3.0,
O903967,P505,,799.0
O902013,P506,2.0,
O902639,P507,1.0,799.0
O904342,P508,2.0,499.0
O909443,P509,2.0,99.0
O903724,P510,1.0,199.0
O909809,P511,3.0,499.0
O909442,P512,2.0,199.0
O904026,P513,2.0,499.0
O901539,P514,,199.0
O908573,P515,2.0,799.0
O903977,P516,1.0,199.0
O909067,P517,3.0,799.0
O908576,P518,,
O902716,P519,,99.0
O905053,P520,1.0,799.0
O902247,P521,,499.0
O909717,P522,,199.0
O908599,P523,,99.0
O908274,P524,3.0,199.0
O904428,P525,2.0,
O900108,P526,,799.0
O907841,P527,,799.0
O901954,P528,,199.0
O901576,P529,2.0,
O906180,P530,3.0,499.0
O906798,P531,,199.0
O902231,P532,2.0,99.0
O906542,P533,,799.0
O902915,P534,1.0,99.0
O906265,P535,2.0,99.0
O904414,P536,2.0,199.0
O909351,P537,1.0,499.0
O903586,P538,1.0,199.0
O909168,P539,,199.0
O909166,P540,2.0,199.0
O905360,P541,,199.0
O909197,P542,1.0,499.0
O901271,P543,,
O902899,P544,,199.0
O904789,P545,2.0,
O903383,P546,3.0,99.0
O906308,P547,2.0,
O904332,P548,2.0,499.0
O904129,P549,2.0,199.0
O902244,P500,3.0,799.0
O901734,P501,,499.0
O909357,P502,2.0,99.0
O905295,P503,2.0,
O905875,P504,3.0,499.0
O903914,P505,1.0,
O908442,P506,,799.0
O901042,P507,1.0,
O902160,P508,2.0,799.0
O907212,P509,3.0,199.0
O901522,P510,2.0,
O904812,P511,2.0,
O903352,P512,1.0,99.0
O903810,P513,,799.0
O906917,P514,,
O905905,P515,2.0,799.0
O905557,P516,1.0,199.0
O909521,P517,3.0,499.0
O906540,P518,2.0,199.0
O901693,P519,3.0,
O902929,P520,2.0,799.0
O902810,P521,,499.0
O903388,P522,,499.0
O906078,P523,2.0,799.0
O900799,P524,3.0,199.0
O903151,P525,1.0,99.0
O905776,P526,3.0,199.0
O907352,P527,2.0,99.0
O903804,P528,3.0,199.0
O904311,P529,,499.0
O907317,P530,3.0,
O907468,P531,3.0,
O902994,P532,3.0,
O906675,P533,2.0,199.0
O903098,P534,3.0,
O905560,P535,2.0,199.0
O908709,P536,2.0,499.0
O906859,P537,3.0,
O905102,P538,3.0,199.0
O904765,P539,3.0,799.0
O901286,P540,3.0,199.0
O901162,P541,1.0,799.0
O901998,P542,3.0,199.0
O905348,P543,,
O905774,P544,,
O902360,P545,1.0,499.0
O901973,P546,1.0,499.0
O900268,P547,1.0,99.0
O905004,P548,1.0,499.0
O906363,P549,1.0,799.0
O907329,P500,2.0,499.0
O909053,P501,3.0,799.0
O906965,P502,2.0,199.0
O906553,P503,2.0,
O902842,P504,,99.0
O904115,P505,1.0,199.0
O906479,P506,1.0,99.0
O909306,P507,1.0,99.0
O901896,P508,,799.0
O907812,P509,1.0,799.0
O901736,P510,3.0,799.0
O900807,P511,1.0,99.0
O902645,P512,2.0,199.0
O900328,P513,2.0,99.0
O907769,P514,3.0,799.0
O903210,P515,3.0,499.0
O900774,P516,,99.0
O902705,P517,1.0,499.0
O902728,P518,3.0,799.0
O904121,P519,1.0,99.0
O902580,P520,,
O908360,P521,,799.0
O904032,P522,2.0,799.0
O900731,P523,3.0,99.0
O907165,P524,3.0,499.0
O908025,P525,1.0,499.0
O901947,P526,3.0,799.0
O903987,P527,2.0,
O900612,P528,3.0,799.0
O903883,P529,3.0,199.0
O908444,P530,3.0,99.0
O909275,P531,1.0,799.0
O904047,P532,1.0,499.0
O909450,P533,1.0,199.0
O907323,P534,3.0,
O906376,P535,2.0,199.0
O907167,P536,1.0,
O901320,P537,,199.0
O909703,P538,3.0,
O900480,P539,1.0,499.0
O905410,P540,2.0,499.0
O903040,P541,2.0,499.0
O907292,P542,,199.0
O909447,P543,3.0,99.0
O907749,P544,3.0,199.0
O907602,P545,1.0,99.0
O907936,P546,,99.0
O908798,P547,3.0,99.0
O900419,P548,1.0,199.0
O907251,P549,,199.0
O904802,P500,,499.0
O907160,P501,2.0,799.0
O901325,P502,2.0,
O908272,P503,2.0,199.0
O904472,P504,2.0,199.0
O908423,P505,,99.0
O904345,P506,,99.0
O901986,P507,1.0,499.0
O905483,P508,2.0,
O903386,P509,1.0,799.0
O906187,P510,3.0,199.0
O905781,P511,,
O901680,P512,2.0,99.0
O900495,P513,,99.0
O903327,P514,1.0,499.0
O907609,P515,3.0,799.0
O908858,P516,,799.0
O906671,P517,,799.0
O906123,P518,3.0,499.0
O909453,P519,1.0,199.0
O903798,P520,,799.0
O905038,P521,,499.0
O907028,P522,1.0,
O908297,P523,1.0,199.0
O905053,P524,1.0,499.0
O904906,P525,3.0,799.0
O902495,P526,1.0,99.0
O900674,P527,,799.0
O900686,P528,3.0,799.0
O904712,P529,,199.0
O908910,P530,2.0,199.0
O906166,P531,1.0,199.0
O901362,P532,,99.0
O907600,P533,1.0,199.0
O908414,P534,2.0,499.0
O901406,P535,2.0,799.0
O906004,P536,1.0,99.0
O903196,P537,1.0,799.0
O907884,P538,,
O907888,P539,1.0,
O907305,P540,3.0,199.0
O900422,P541,,
O900325,P542,3.0,99.0
O908976,P543,3.0,199.0
O905917,P544,1.0,199.0
O901299,P545,3.0,799.0
O901966,P546,2.0,799.0
O903184,P547,,
O908030,P548,1.0,
O900987,P549,1.0,799.0
O905178,P500,3.0,499.0
O905769,P501,,799.0
O905588,P502,,
O909627,P503,,199.0
O905630,P504,3.0,
O901038,P505,1.0,799.0
O900176,P506,,
O903874,P507,3.0,199.0
O905860,P508,,199.0
O900485,P509,3.0,99.0
O905189,P510,1.0,499.0
O901520,P511,,499.0
O908583,P512,,
O900932,P513,2.0,499.0
O909105,P514,,
O901564,P515,1.0,199.0
O908973,P516,,799.0
O909041,P517,2.0,99.0
O905179,P518,2.0,499.0
O908481,P519,1.0,799.0
O905142,P520,2.0,
O908695,P521,3.0,
O906193,P522,1.0,199.0
O902276,P523,,799.0
O904732,P524,3.0,
O905392,P525,3.0,99.0
O904469,P526,3.0,99.0
O909188,P527,3.0,
O901216,P528,,199.0
O905434,P529,,199.0
O901303,P530,,799.0
O902608,P531,3.0,99.0
O909532,P532,,
O902420,P533,2.0,99.0
O905718,P534,,
O907131,P535,2.0,799.0
O907440,P536,1.0,199.0
O902168,P537,1.0,799.0
O901798,P538,1.0,99.0
O905405,P539,2.0,499.0
O907582,P540,,
O905185,P541,3.0,199.0
O904058,P542,2.0,199.0
O906155,P543,3.0,
O901726,P544,3.0,799.0
O902543,P545,1.0,99.0
O909690,P546,,199.0
O902758,P547,3.0,99.0
O909460,P548,2.0,99.0
O909168,P549,2.0,199.0
O906477,P500,3.0,
O905428,P501,3.0,799.0
O909289,P502,2.0,499.0
O906786,P503,1.0,199.0
O901893,P504,1.0,499.0
O903307,P505,3.0,499.0
O907733,P506,3.0,199.0
O901173,P507,1.0,499.0
O907176,P508,2.0,
O909393,P509,,199.0
O903693,P510,2.0,199.0
O908505,P511,2.0,799.0
O900599,P512,3.0,199.0
O901375,P513,2.0,799.0
O905995,P514,,799.0
O902024,P515,1.0,199.0
O906994,P516,3.0,799.0
O903174,P517,2.0,499.0
O902662,P518,3.0,499.0
O903113,P519,1.0,499.0
O902264,P520,,499.0
O906992,P521,2.0,199.0
O907603,P522,3.0,199.0
O905160,P523,,199.0
O901603,P524,1.0,799.0
O903639,P525,1.0,799.0
O902370,P526,,
O904542,P527,1.0,799.0
O900359,P528,2.0,99.0
O904325,P529,,99.0
O904143,P530,3.0,799.0
O907665,P531,3.0,
O903151,P532,2.0,799.0
O907605,P533,3.0,99.0
O908633,P534,,199.0
O908289,P535,,99.0
O908205,P536,2.0,799.0
O906136,P537,1.0,799.0
O903110,P538,,99.0
O903482,P539,3.0,799.0
O906502,P540,3.0,99.0
O902203,P541,1.0,199.0
O901165,P542,1.0,799.0
O905818,P543,,99.0
O905152,P544,1.0,799.0
O906161,P545,3.0,499.0
O902581,P546,3.0,99.0
O904343,P547,2.0,799.0
O906671,P548,3.0,199.0
O900046,P549,1.0,99.0
O905795,P500,3.0,99.0
O903511,P501,1.0,
O902986,P502,1.0,
O904811,P503,1.0,99.0
O907925,P504,3.0,499.0
O900503,P505,,499.0
O909163,P506,1.0,799.0
O901741,P507,,99.0
O909705,P508,,499.0
O901797,P509,1.0,499.0
O906648,P510,,499.0
O901632,P511,3.0,
O907883,P512,3.0,499.0
O908553,P513,3.0,199.0
O906957,P514,1.0,799.0
O905929,P515,2.0,799.0
O906089,P516,3.0,799.0
O903483,P517,1.0,
O904432,P518,3.0,
O909142,P519,2.0,
O906422,P520,3.0,199.0
O907926,P521,2.0,499.0
O906147,P522,2.0,499.0
O906087,P523,,499.0
O907936,P524,,199.0
O902899,P525,2.0,799.0
O908969,P526,3.0,
O909730,P527,,799.0
O909537,P528,3.0,799.0
O903803,P529,2.0,
O904927,P530,3.0,499.0
O908549,P531,1.0,
O903081,P532,2.0,99.0
O904472,P533,1.0,
O904036,P534,,499.0
O903125,P535,3.0,499.0
O907581,P536,3.0,99.0
O902708,P537,2.0,499.0
O906380,P538,3.0,99.0
O902237,P539,,99.0
O904166,P540,3.0,799.0
O902256,P541,3.0,
O900198,P542,,
O906067,P543,3.0,799.0
O906186,P544,2.0,199.0
O902073,P545,1.0,99.0
O901986,P546,3.0,799.0
O905468,P547,3.0,499.0
O903955,P548,2.0,199.0
O907757,P549,,
O901037,P500,1.0,499.0
O901255,P501,2.0,99.0
O902893,P502,1.0,
O909733,P503,3.0,199.0
O903992,P504,2.0,499.0
O905846,P505,3.0,499.0
O907967,P506,,199.0
O904586,P507,2.0,99.0
O908122,P508,,
O908325,P509,3.0,
O905544,P510,1.0,499.0
O905180,P511,2.0,99.0
O900030,P512,,
O900439,P513,,
O900576,P514,2.0,
O906959,P515,3.0,799.0
O902017,P516,1.0,99.0
O907122,P517,3.0,99.0
O902343,P518,3.0,799.0
O909377,P519,,799.0
O907204,P520,,
O902076,P521,,99.0
O900070,P522,2.0,99.0
O902449,P523,3.0,
O900687,P524,1.0,799.0
O907433,P525,2.0,799.0
O907340,P526,2.0,
O906843,P527,1.0,499.0
O904052,P528,,99.0
O902220,P529,2.0,
O902387,P530,3.0,99.0
O904097,P531,2.0,199.0
O902385,P532,,99.0
O900506,P533,2.0,499.0
O907256,P534,2.0,199.0
O905701,P535,2.0,
O903864,P536,3.0,499.0
O904351,P537,3.0,99.0
O905537,P538,2.0,799.0
O903907,P539,2.0,499.0
O909162,P540,1.0,499.0
O903556,P541,2.0,799.0
O901826,P542,2.0,499.0
O909833,P543,1.0,
O906503,P544,,499.0
O902619,P545,3.0,199.0
O904519,P546,3.0,99.0
O905357,P547,2.0,
O901108,P548,2.0,
O904326,P549,1.0,99.0
O907753,P500,3.0,99.0
O904225,P501,2.0,499.0
O905401,P502,,799.0
O902582,P503,2.0,799.0
O902666,P504,3.0,99.0
O903544,P505,,
O906940,P506,1.0,
O901139,P507,3.0,
O905496,P508,,199.0
O902969,P509,1.0,199.0
O901325,P510,1.0,
O905745,P511,3.0,
O902900,P512,2.0,799.0
O901153,P513,,499.0
O908390,P514,2.0,499.0
O903237,P515,2.0,99.0
O900391,P516,2.0,499.0
O906756,P517,1.0,99.0
O904392,P518,2.0,
O901669,P519,3.0,799.0
O904868,P520,3.0,499.0
O906764,P521,3.0,
O905305,P522,1.0,199.0
O905668,P523,3.0,799.0
O900772,P524,1.0,
O903299,P525,1.0,499.0
O905405,P526,2.0,499.0
O906689,P527,1.0,199.0
O907335,P528,3.0,199.0
O900443,P529,2.0,99.0
O908665,P530,,499.0
O901823,P531,2.0,799.0
O904102,P532,,499.0
O905560,P533,,799.0
O908945,P534,,
O906651,P535,,799.0
O907947,P536,3.0,499.0
O909053,P537,3.0,
O904572,P538,1.0,499.0
O909522,P539,,
O907711,P540,1.0,99.0
O904999,P541,2.0,799.0
O909095,P542,3.0,799.0
O906469,P543,3.0,
O903535,P544,3.0,99.0
O907869,P545,2.0,
O908958,P546,2.0,799.0
O908944,P547,,499.0
O907122,P548,2.0,799.0
O904128,P549,2.0,799.0
O909707,P500,1.0,799.0
O909326,P501,,499.0
O907229,P502,3.0,499.0
O901089,P503,1.0,799.0
O907128,P504,1.0,799.0
O909639,P505,,99.0
O903839,P506,2.0,
O903016,P507,1.0,99.0
O901842,P508,3.0,99.0
O902701,P509,,799.0
O900488,P510,2.0,199.0
O903748,P511,3.0,799.0
O908914,P512,3.0,799.0
O901580,P513,3.0,799.0
O901648,P514,3.0,499.0
O904609,P515,3.0,
O900350,P516,2.0,499.0
O903158,P517,2.0,499.0
O904186,P518,,
O901653,P519,1.0,199.0
O907076,P520,1.0,99.0
O909154,P521,3.0,799.0
O905497,P522,3.0,499.0
O908292,P523,2.0,199.0
O901926,P524,1.0,99.0
O907522,P525,1.0,199.0
O902980,P526,,199.0
O906655,P527,2.0,
O905300,P528,3.0,99.0
O908508,P529,2.0,799.0
O909255,P530,2.0,199.0
O903418,P531,2.0,99.0
O909232,P532,2.0,199.0
O901596,P533,1.0,499.0
O908851,P534,,499.0
O907462,P535,,
O908957,P536,3.0,
O905097,P537,,
O900203,P538,,499.0
O902171,P539,3.0,
O907078,P540,3.0,499.0
O907244,P541,1.0,99.0
O908465,P542,,199.0
O906964,P543,2.0,199.0
O903586,P544,3.0,499.0
O900337,P545,3.0,799.0
O909994,P546,,199.0
O902943,P547,2.0,
O908127,P548,1.0,99.0
O901890,P549,2.0,99.0
O908769,P500,3.0,199.0
O907430,P501,3.0,799.0
O900137,P502,3.0,799.0
O901437,P503,2.0,199.0
O904496,P504,2.0,99.0
O907190,P505,2.0,199.0
O906644,P506,3.0,499.0
O903837,P507,2.0,499.0
O908148,P508,2.0,
O902206,P509,,99.0
O903804,P510,1.0,199.0
O903984,P511,2.0,499.0
O904024,P512,1.0,99.0
O901792,P513,3.0,99.0
O906590,P514,3.0,199.0
O903249,P515,2.0,499.0
O907813,P516,2.0,199.0
O901178,P517,,99.0
O906090,P518,,799.0
O904249,P519,3.0,99.0
O907859,P520,3.0,199.0
O903894,P521,3.0,99.0
O908667,P522,3.0,199.0
O905429,P523,3.0,499.0
O907228,P524,1.0,499.0
O901068,P525,,799.0
O902272,P526,3.0,99.0
O902634,P527,3.0,
O903772,P528,3.0,199.0
O902881,P529,,199.0
O909346,P530,2.0,499.0
O905558,P531,1.0,799.0
O905185,P532,2.0,199.0
O904448,P533,3.0,199.0
O906613,P534,2.0,799.0
O906575,P535,3.0,799.0
O902877,P536,1.0,199.0
O900470,P537,3.0,
O908797,P538,1.0,
O900884,P539,,199.0
O900925,P540,2.0,199.0
O905569,P541,,499.0
O905287,P542,,199.0
O902837,P543,2.0,199.0
O909056,P544,3.0,
O908272,P545,3.0,
O902541,P546,3.0,199.0
O906615,P547,3.0,99.0
O900745,P548,1.0,499.0
O903796,P549,3.0,99.0
O902639,P500,2.0,799.0
O901471,P501,3.0,
O906034,P502,,99.0
O906700,P503,1.0,
O907061,P504,,
O904527,P505,2.0,99.0
O904749,P506,1.0,199.0
O900812,P507,2.0,99.0
O907392,P508,3.0,499.0
O906476,P509,2.0,799.0
O901867,P510,3.0,
O901685,P511,1.0,
O903144,P512,3.0,
O904889,P513,3.0,99.0
O906345,P514,3.0,
O903884,P515,,499.0
O909266,P516,3.0,799.0
O907444,P517,3.0,499.0
O909383,P518,,199.0
O904184,P519,,499.0
O903162,P520,3.0,99.0
O907850,P521,3.0,499.0
O903073,P522,1.0,99.0
O903355,P523,,799.0
O901249,P524,1.0,
O902154,P525,2.0,799.0
O902494,P526,1.0,199.0
O907512,P527,3.0,99.0
O904997,P528,2.0,499.0
O903084,P529,2.0,799.0
O908880,P530,2.0,
O904333,P531,2.0,99.0
O900126,P532,2.0,799.0
O900464,P533,,
O905119,P534,2.0,
O909910,P535,3.0,99.0
O903059,P536,1.0,799.0
O902656,P537,2.0,199.0
O907438,P538,3.0,799.0
O902617,P539,,99.0
O908311,P540,,99.0
O907385,P541,1.0,
O903945,P542,,99.0
O904965,P543,2.0,
O907813,P544,2.0,199.0
O904780,P545,3.0,499.0
O901370,P546,1.0,499.0
O902111,P547,2.0,99.0
O902780,P548,,199.0
O900133,P549,,
O904780,P500,1.0,199.0
O906125,P501,2.0,199.0
O906682,P502,3.0,
O901072,P503,,499.0
O902687,P504,3.0,199.0
O909874,P505,1.0,
O902537,P506,3.0,799.0
O901383,P507,1.0,799.0
O900080,P508,1.0,99.0
O906443,P509,3.0,
O909942,P510,1.0,799.0
O900657,P511,2.0,
O903950,P512,3.0,499.0
O902192,P513,2.0,99.0
O909223,P514,3.0,499.0
O908729,P515,,
O908320,P516,2.0,99.0
O907203,P517,1.0,499.0
O902777,P518,1.0,99.0
O909471,P519,1.0,199.0
O901976,P520,3.0,
O909685,P521,,99.0
O909554,P522,3.0,
O905087,P523,2.0,799.0
O907955,P524,1.0,
O904692,P525,2.0,799.0
O900926,P526,1.0,199.0
O903220,P527,2.0,99.0
O904024,P528,3.0,199.0
O909152,P529,3.0,799.0
O906858,P530,2.0,99.0
O901586,P531,2.0,99.0
O902304,P532,1.0,799.0
O907112,P533,,99.0
O908417,P534,1.0,199.0
O900461,P535,3.0,499.0
O900858,P536,2.0,
O904609,P537,3.0,199.0
O907563,P538,1.0,199.0
O901171,P539,,199.0
O907172,P540,1.0,499.0
O905015,P541,3.0,199.0
O902274,P542,,199.0
O905146,P543,1.0,
O908159,P544,1.0,499.0
O908924,P545,1.0,499.0
O905407,P546,2.0,499.0
O903029,P547,3.0,499.0
O906874,P548,2.0,99.0
O906314,P549,1.0,799.0
O908181,P500,,
O905773,P501,,99.0
O904480,P502,,799.0
O906109,P503,,
O908011,P504,,
O907094,P505,2.0,799.0
O905178,P506,,
O905476,P507,,499.0
O907886,P508,2.0,199.0
O906776,P509,3.0,99.0
O906555,P510,1.0,199.0
O907809,P511,2.0,499.0
O905974,P512,1.0,99.0
O907141,P513,3.0,
O901190,P514,3.0,199.0
O909878,P515,1.0,799.0
O900426,P516,1.0,199.0
O902031,P517,1.0,
O904907,P518,3.0,499.0
O909208,P519,1.0,799.0
O904709,P520,3.0,799.0
O907361,P521,,99.0
O909318,P522,,199.0
O901395,P523,2.0,799.0
O903473,P524,1.0,499.0
O909713,P525,1.0,99.0
O908494,P526,,99.0
O902052,P527,,799.0
O906541,P528,,99.0
O901400,P529,1.0,199.0
O901916,P530,3.0,799.0
O907255,P531,,799.0
O901623,P532,1.0,499.0
O908120,P533,3.0,199.0
O907271,P534,2.0,
O908031,P535,3.0,99.0
O901153,P536,,
O900929,P537,1.0,799.0
O901619,P538,2.0,799.0
O904417,P539,1.0,99.0
O901166,P540,,499.0
O904680,P541,3.0,99.0
O907170,P542,2.0,199.0
O904769,P543,3.0,199.0
O903018,P544,3.0,499.0
O901690,P545,,99.0
O905874,P546,,
O903953,P547,,499.0
O900738,P548,3.0,
O908697,P549,2.0,199.0
O908564,P500,1.0,
O909334,P501,2.0,
O908093,P502,3.0,499.0
O900574,P503,3.0,
O903834,P504,3.0,
O903985,P505,1.0,
O900542,P506,3.0,799.0
O902011,P507,1.0,99.0
O909886,P508,,499.0
O909066,P509,3.0,199.0
O909767,P510,2.0,
O907280,P511,2.0,99.0
O901747,P512,1.0,199.0
O901280,P513,,99.0
O907245,P514,3.0,799.0
O901176,P515,,499.0
O902820,P516,,499.0
O906510,P517,,
O907607,P518,,
O908329,P519,2.0,799.0
O903123,P520,3.0,799.0
O900278,P521,3.0,499.0
O908094,P522,3.0,
O909935,P523,2.0,
O903410,P524,2.0,799.0
O907868,P525,,
O905559,P526,1.0,799.0
O907252,P527,1.0,799.0
O905497,P528,,99.0
O905458,P529,1.0,
O906506,P530,3.0,499.0
O902097,P531,,499.0
O900466,P532,2.0,199.0
O906494,P533,2.0,499.0
O907816,P534,3.0,799.0
O904457,P535,3.0,99.0
O907032,P536,2.0,
O905264,P537,3.0,499.0
O903683,P538,2.0,799.0
O904743,P539,1.0,799.0
O902671,P540,3.0,499.0
O907653,P541,,99.0
O900732,P542,3.0,799.0
O909944,P543,3.0,499.0
O903716,P544,2.0,99.0
O909788,P545,,499.0
O901533,P546,,199.0
O900493,P547,3.0,199.0
O905806,P548,3.0,199.0
O908243,P549,3.0,99.0
O900029,P500,2.0,199.0
O908715,P501,1.0,799.0
O902091,P502,1.0,199.0
O906303,P503,1.0,99.0
O909640,P504,,799.0
O902296,P505,2.0,99.0
O908742,P506,1.0,499.0
O906450,P507,2.0,499.0
O905312,P508,1.0,799.0
O905611,P509,2.0,
O903683,P510,3.0,99.0
O902252,P511,,
O908969,P512,3.0,99.0
O902072,P513,3.0,99.0
O907348,P514,,
O907821,P515,1.0,499.0
O906681,P516,1.0,199.0
O909912,P517,1.0,199.0
O905883,P518,,499.0
O907751,P519,2.0,199.0
O902666,P520,3.0,99.0
O909740,P521,,799.0
O903673,P522,2.0,799.0
O907220,P523,2.0,
O903700,P524,2.0,799.0
O902600,P525,2.0,
O909047,P526,1.0,799.0
O904411,P527,2.0,
O909498,P528,3.0,
O901309,P529,1.0,799.0
O909899,P530,2.0,499.0
O903473,P531,1.0,499.0
O903361,P532,,799.0
O903207,P533,,199.0
O901097,P534,1.0,799.0
O907878,P535,1.0,499.0
O908699,P536,2.0,199.0
O908123,P537,2.0,99.0
O903610,P538,,799.0
O907190,P539,1.0,799.0
O908955,P540,1.0,499.0
O908377,P541,,
O904078,P542,2.0,
O906803,P543,3.0,
O905215,P544,3.0,199.0
O902970,P545,1.0,799.0
O907078,P546,1.0,799.0
O904276,P547,,499.0
O909574,P548,1.0,99.0
O904009,P549,3.0,
O905684,P500,,
O908584,P501,,799.0
O901769,P502,2.0,
O904969,P503,2.0,
O905473,P504,3.0,799.0
O906852,P505,,
O902926,P506,,99.0
O900546,P507,,499.0
O905986,P508,,799.0
O900641,P509,,
O907214,P510,3.0,199.0
O909487,P511,3.0,499.0
O900223,P512,3.0,99.0
O909100,P513,1.0,199.0
O903925,P514,3.0,
O905775,P515,3.0,799.0
O907286,P516,2.0,
O900460,P517,3.0,199.0
O900699,P518,3.0,499.0
O909791,P519,1.0,499.0
O907619,P520,2.0,799.0
O901961,P521,3.0,199.0
O905973,P522,2.0,799.0
O908424,P523,,
O901436,P524,,
O900943,P525,1.0,99.0
O901550,P526,3.0,499.0
O908313,P527,2.0,
O908696,P528,1.0,99.0
O901543,P529,1.0,799.0
O903853,P530,1.0,799.0
O905513,P531,,
O909771,P532,1.0,
O907312,P533,2.0,499.0
O901458,P534,3.0,499.0
O901242,P535,,199.0
O909003,P536,3.0,199.0
O909621,P537,3.0,499.0
O901258,P538,2.0,799.0
O908205,P539,,99.0
O904475,P540,1.0,
O903134,P541,1.0,
O901143,P542,3.0,499.0
O908183,P543,2.0,499.0
O905986,P544,,
