order_id,customer_id,order_date,status
O900696,C3736,2025-06-08,SHIPPED
O900697,C4002,2025-01-20,DELIVERED
O900698,C1795,2025-01-22,SHIPPED
O900699,C8213,2025-08-26,PLACED
O900700,C7591,2025-08-14,PLACED
O900701,C9580,2025-12-22,
O900702,C6609,2025-06-12,PLACED
O900703,C8335,2025-01-20,
O900704,C2758,2025-11-18,SHIPPED
O900705,C5321,2025-10-02,PLACED
O900706,C2790,2025-10-06,
O900707,C5518,2025-02-01,PLACED
O900708,C4040,2025-06-14,PLACED
O900709,C7967,2025-10-14,SHIPPED
O900710,C7756,2025-05-13,SHIPPED
O900711,C7680,2025-02-13,
O900712,C5790,2025-09-21,PLACED
O900713,C5426,2026-01-29,DELIVERED
O900714,C10147,2026-01-13,
O900715,C6054,2025-01-02,
O900716,C5861,2025-05-10,SHIPPED
O900717,C7109,2025-08-19,SHIPPED
O900718,C4092,2025-07-27,PLACED
O900719,C1874,2025-02-28,SHIPPED
O900720,C9318,2025-03-22,PLACED
O900721,C2827,2025-07-09,
O900722,C7067,2025-03-25,DELIVERED
O900723,C2806,2025-05-30,PLACED
O900724,C7388,2025-02-27,PLACED
O900725,C8955,2026-01-31,
O900726,C3746,2025-11-30,
O900727,C7964,2025-11-13,SHIPPED
O900728,C2731,2025-04-01,PLACED
O900729,C6197,2025-01-01,SHIPPED
O900730,C7978,2025-03-17,SHIPPED
O900731,C3832,2025-02-21,PLACED
O900732,C4312,2025-07-26,SHIPPED
O900733,C4944,2025-02-07,DELIVERED
O900734,C9144,2026-01-16,DELIVERED
O900735,C5724,2025-01-15,
O900736,C7484,2025-04-14,DELIVERED
O900737,C8403,2025-03-02,
O900738,C1453,2025-08-28,
O900739,C3714,2025-07-05,
O900740,C7405,2025-01-27,PLACED
O900741,C1652,2026-01-19,
O900742,C2473,2026-01-15,DELIVERED
O900743,C9192,2025-07-25,PLACED
O900744,C3335,2025-09-04,
O900745,C9286,2025-11-20,PLACED
O900746,C8683,2025-07-14,
O900747,C2478,2025-03-12,
O900748,C4792,2025-06-25,
O900749,C3263,2025-04-02,
O900750,C10664,2026-02-03,DELIVERED
O900751,C2164,2025-10-26,DELIVERED
O900752,C2099,2025-09-29,DELIVERED
O900753,C2714,2025-11-26,
O900754,C2067,2025-03-15,SHIPPED
O900755,C8151,2025-10-20,PLACED
O900756,C2272,2025-03-11,SHIPPED
O900757,C7921,2025-04-28,DELIVERED
O900758,C7460,2026-01-29,
O900759,C6181,2025-02-07,
O900760,C2625,2025-04-01,
O900761,C6354,2025-03-07,DELIVERED
O900762,C8422,2025-11-30,
O900763,C5492,2025-10-07,PLACED
O900764,C3173,2025-03-03,SHIPPED
O900765,C4464,2025-05-16,SHIPPED
O900766,C1313,2025-04-19,
O900767,C3057,2025-02-04,SHIPPED
O900768,C2738,2025-04-16,DELIVERED
O900769,C8358,2025-12-03,
O900770,C6798,2025-07-13,PLACED
O900771,C6797,2025-10-29,
O900772,C3994,2025-09-15,DELIVERED
O900773,C1765,2025-04-23,DELIVERED
O900774,C8200,2025-01-09,DELIVERED
O900775,C2951,2025-05-03,
O900776,C9332,2025-02-13,DELIVERED
O900777,C10163,2025-12-30,
O900778,C3041,2025-09-16,
O900779,C7236,2026-01-07,SHIPPED
O900780,C3183,2026-01-18,SHIPPED
O900781,C4218,2025-04-02,PLACED
O900782,C4069,2025-10-26,SHIPPED
O900783,C5668,2025-02-07,SHIPPED
O900784,C1555,2025-02-28,PLACED
O900785,C8933,2025-06-28,DELIVERED
O900786,C4086,2025-04-06,SHIPPED
O900787,C3253,2025-12-06,
O900788,C4140,2025-07-15,PLACED
O900789,C3777,2025-06-01,
O900790,C3646,2025-09-21,SHIPPED
O900791,C8640,2025-07-23,PLACED
O900792,C5070,2025-08-11,DELIVERED
O900793,C10416,2025-04-23,DELIVERED
O900794,C4152,2026-01-16,PLACED
O900795,C9178,2026-01-07,DELIVERED
O900796,C3198,2025-06-21,
O900797,C1497,2025-05-25,PLACED
O900798,C2640,2025-04-01,
O900799,C7475,2025-06-13,PLACED
O900800,C1730,2025-01-03,PLACED
O900801,C1082,2025-08-18,SHIPPED
O900802,C1334,2025-03-28,PLACED
O900803,C9867,2025-01-18,
O900804,C9354,2025-03-28,DELIVERED
O900805,C2716,2025-04-17,PLACED
O900806,C9392,2025-12-11,DELIVERED
O900807,C1405,2025-07-13,SHIPPED
O900808,C5537,2025-11-02,PLACED
O900809,C8261,2025-06-04,SHIPPED
O900810,C1472,2025-03-08,PLACED
O900811,C10533,2025-10-14,PLACED
O900812,C6634,2025-04-14,DELIVERED
O900813,C9509,2025-11-11,PLACED
O900814,C6706,2025-08-28,DELIVERED
O900815,C5447,2025-04-01,PLACED
O900816,C8535,2025-03-17,PLACED
O900817,C1324,2025-04-03,
O900818,C3065,2025-04-21,DELIVERED
O900819,C3269,2025-12-12,PLACED
O900820,C9980,2025-08-05,PLACED
O900821,C1932,2025-03-01,DELIVERED
O900822,C9661,2025-09-20,SHIPPED
O900823,C2195,2026-01-21,DELIVERED
O900824,C2453,2025-06-12,
O900825,C7429,2025-07-15,SHIPPED
O900826,C8264,2025-07-04,SHIPPED
O900827,C6971,2025-05-20,PLACED
O900828,C2961,2026-01-26,
O900829,C5113,2025-06-29,SHIPPED
O900830,C2540,2025-10-14,PLACED
O900831,C7419,2025-02-22,SHIPPED
O900832,C5094,2025-04-17,SHIPPED
O900833,C2572,2025-12-30,SHIPPED
O900834,C10751,2025-04-15,
O900835,C6985,2026-01-18,SHIPPED
O900836,C9606,2025-01-25,SHIPPED
O900837,C9217,2025-09-09,
O900838,C10630,2025-05-14,SHIPPED
O900839,C8544,2025-06-21,
O900840,C2942,2025-10-09,
O900841,C5148,2025-10-13,SHIPPED
O900842,C3433,2025-01-14,
O900843,C6070,2025-01-12,SHIPPED
O900844,C1350,2025-04-22,SHIPPED
O900845,C8855,2025-09-12,PLACED
O900846,C7376,2025-10-20,DELIVERED
O900847,C8034,2025-07-04,DELIVERED
O900848,C2546,2025-09-25,
O900849,C9767,2025-04-21,PLACED
O900850,C5394,2025-01-09,
O900851,C5204,2025-06-09,DELIVERED
O900852,C2029,2025-11-17,DELIVERED
O900853,C3285,2025-03-17,SHIPPED
O900854,C6962,2025-07-04,PLACED
O900855,C10283,2025-02-21,SHIPPED
O900856,C4396,2025-10-22,SHIPPED
O900857,C2212,2025-10-30,SHIPPED
O900858,C5840,2026-01-15,
O900859,C6404,2025-09-19,SHIPPED
O900860,C8826,2025-10-15,DELIVERED
O900861,C5979,2025-08-25,
O900862,C1350,2025-10-30,
O900863,C5204,2025-08-30,SHIPPED
O900864,C8432,2025-03-30,DELIVERED
O900865,C1054,2025-04-07,
O900866,C1546,2025-07-05,
O900867,C9422,2025-05-24,
O900868,C10080,2025-03-27,DELIVERED
O900869,C6116,2025-04-17,SHIPPED
O900870,C7118,2025-04-03,DELIVERED
O900871,C5570,2025-11-28,
O900872,C2128,2025-09-27,SHIPPED
O900873,C5520,2025-01-15,DELIVERED
O900874,C8473,2025-03-12,
O900875,C5326,2025-12-01,PLACED
O900876,C3432,2025-10-04,PLACED
O900877,C6089,2025-06-17,PLACED
O900878,C3070,2025-11-26,PLACED
O900879,C7038,2025-06-14,DELIVERED
O900880,C1734,2026-02-01,DELIVERED
O900881,C7621,2025-04-05,DELIVERED
O900882,C1587,2026-01-04,PLACED
O900883,C3823,2025-07-31,
O900884,C10192,2026-01-08,
O900885,C7459,2025-02-03,DELIVERED
O900886,C8386,2025-09-17,PLACED
O900887,C3625,2026-01-19,DELIVERED
O900888,C7037,2025-08-22,SHIPPED
O900889,C10911,2025-12-31,DELIVERED
O900890,C1705,2025-10-03,SHIPPED
O900891,C9674,2025-05-30,PLACED
O900892,C10805,2026-01-27,DELIVERED
O900893,C9012,2025-04-28,SHIPPED
O900894,C5630,2025-07-12,
O900895,C1896,2025-06-01,PLACED
O900896,C2082,2025-02-13,SHIPPED
O900897,C8438,2025-05-01,
O900898,C6755,2025-07-16,
O900899,C3269,2026-01-13,SHIPPED
O900900,C8357,2025-09-14,
O900901,C4712,2025-08-27,SHIPPED
O900902,C4151,2025-03-16,PLACED
O900903,C9342,2025-05-01,SHIPPED
O900904,C3009,2025-08-01,DELIVERED
O900905,C4575,2025-12-06,DELIVERED
O900906,C5216,2025-03-02,PLACED
O900907,C7829,2025-07-09,PLACED
O900908,C8471,2025-11-30,
O900909,C3121,2025-09-17,DELIVERED
O900910,C2383,2025-11-10,
O900911,C1153,2025-09-11,PLACED
O900912,C4302,2025-08-10,DELIVERED
O900913,C3871,2025-10-23,
O900914,C5584,2025-07-17,SHIPPED
O900915,C7909,2025-11-04,PLACED
O900916,C8607,2025-03-28,DELIVERED
O900917,C6672,2025-04-04,
O900918,C9738,2025-09-02,DELIVERED
O900919,C7669,2025-04-05,PLACED
O900920,C3662,2026-01-13,SHIPPED
O900921,C2066,2025-12-27,SHIPPED
O900922,C9353,2025-07-22,DELIVERED
O900923,C4137,2025-06-18,SHIPPED
O900924,C10088,2025-01-09,DELIVERED
O900925,C1707,2025-07-14,
O900926,C5711,2025-06-23,
O900927,C1273,2025-11-24,DELIVERED
O900928,C5589,2025-12-26,DELIVERED
O900929,C6328,2025-12-03,DELIVERED
O900930,C6460,2025-07-22,PLACED
O900931,C2497,2025-01-01,DELIVERED
O900932,C1585,2025-06-27,
O900933,C2597,2025-05-07,PLACED
O900934,C2881,2025-03-14,SHIPPED
O900935,C1990,2025-10-26,PLACED
O900936,C5543,2025-01-20,DELIVERED
O900937,C6307,2025-06-14,
O900938,C5728,2025-02-19,PLACED
O900939,C2681,2025-03-05,DELIVERED
O900940,C9839,2025-07-03,DELIVERED
O900941,C3105,2025-03-20,PLACED
O900942,C10639,2025-06-24,SHIPPED
O900943,C8046,2025-05-26,DELIVERED
O900944,C4154,2025-08-13,PLACED
O900945,C9795,2025-11-13,DELIVERED
O900946,C3684,2025-02-26,
O900947,C1324,2025-12-01,SHIPPED
O900948,C3039,2025-07-12,SHIPPED
O900949,C7708,2025-07-05,
O900950,C7834,2025-04-17,PLACED
O900951,C1614,2025-08-09,SHIPPED
O900952,C4027,2025-05-31,PLACED
O900953,C1863,2025-09-25,
O900954,C8250,2025-04-04,PLACED
O900955,C2258,2026-01-23,PLACED
O900956,C10944,2025-08-24,
O900957,C4956,2025-07-11,PLACED
O900958,C8861,2025-04-15,DELIVERED
O900959,C2026,2025-09-09,DELIVERED
O900960,C1740,2025-05-21,DELIVERED
O900961,C4443,2025-09-13,
O900962,C7638,2025-04-13,
O900963,C3137,2025-11-05,PLACED
O900964,C9932,2026-01-09,PLACED
O900965,C1347,2025-02-14,DELIVERED
O900966,C9807,2025-08-10,PLACED
O900967,C4546,2025-04-19,DELIVERED
O900968,C1932,2025-11-13,DELIVERED
O900969,C6335,2026-01-13,
O900970,C4202,2025-03-03,DELIVERED
O900971,C8696,2025-10-06,PLACED
O900972,C6431,2025-04-26,SHIPPED
O900973,C4282,2025-05-04,DELIVERED
O900974,C5408,2025-03-14,SHIPPED
O900975,C5858,2025-10-20,DELIVERED
O900976,C9437,2025-03-08,
O900977,C9126,2025-05-19,PLACED
O900978,C10412,2025-12-08,SHIPPED
O900979,C5709,2025-04-19,PLACED
O900980,C5179,2026-01-30,DELIVERED
O900981,C2521,2025-03-27,PLACED
O900982,C1041,2025-07-28,
O900983,C4808,2025-08-24,SHIPPED
O900984,C8017,2025-12-10,PLACED
O900985,C10703,2025-05-09,PLACED
O900986,C6084,2025-07-21,PLACED
O900987,C8857,2025-03-31,SHIPPED
O900988,C6196,2025-08-06,
O900989,C5607,2025-11-17,PLACED
O900990,C6234,2025-11-14,DELIVERED
O900991,C6738,2025-02-04,PLACED
O900992,C6119,2025-06-14,DELIVERED
O900993,C6320,2025-07-18,SHIPPED
O900994,C6995,2025-06-19,PLACED
O900995,C3116,2025-01-03,DELIVERED
O900996,C8760,2026-01-09,PLACED
O900997,C1698,2025-04-02,SHIPPED
O900998,C1587,2025-09-22,
O900999,C8033,2025-09-06,PLACED
O901000,C10908,2025-05-25,PLACED
O901001,C1852,2025-11-18,
O901002,C9063,2026-01-13,DELIVERED
O901003,C3315,2025-09-25,
O901004,C5714,2025-07-11,
O901005,C5080,2025-12-29,PLACED
O901006,C1461,2025-11-12,SHIPPED
O901007,C8669,2025-08-26,SHIPPED
O901008,C9810,2025-09-17,
O901009,C8752,2025-01-24,PLACED
O901010,C1106,2026-02-02,PLACED
O901011,C9771,2025-07-23,
O901012,C2064,2025-06-04,PLACED
O901013,C3060,2025-01-25,
O901014,C8108,2025-05-02,PLACED
O901015,C8730,2025-12-22,DELIVERED
O901016,C5715,2025-11-21,
O901017,C6806,2025-08-10,SHIPPED
O901018,C10539,2025-04-04,DELIVERED
O901019,C7528,2026-01-28,SHIPPED
O901020,C9132,2025-03-23,PLACED
O901021,C2523,2025-07-04,PLACED
O901022,C4639,2025-07-11,DELIVERED
O901023,C9668,2025-06-04,PLACED
O901024,C4875,2025-05-08,PLACED
O901025,C5918,2025-06-14,PLACED
O901026,C5886,2025-09-14,PLACED
O901027,C2594,2025-10-02,DELIVERED
O901028,C5914,2025-05-10,SHIPPED
O901029,C10034,2025-09-29,PLACED
O901030,C7749,2025-02-21,DELIVERED
O901031,C2614,2025-08-08,SHIPPED
O901032,C8859,2025-11-01,
O901033,C3828,2025-09-05,
O901034,C9287,2025-01-05,
O901035,C10384,2025-07-26,
O901036,C9102,2025-04-16,PLACED
O901037,C2730,2025-12-12,PLACED
O901038,C7764,2025-06-09,PLACED
O901039,C1979,2025-06-24,PLACED
O901040,C6359,2025-11-19,DELIVERED
O901041,C4675,2025-09-28,
O901042,C7215,2025-11-13,SHIPPED
O901043,C1003,2025-02-13,DELIVERED
O901044,C9333,2025-03-22,DELIVERED
O901045,C6295,2025-03-24,
O901046,C7349,2025-11-10,SHIPPED
O901047,C6229,2025-12-03,DELIVERED
O901048,C3546,2025-11-28,
O901049,C6899,2025-09-17,SHIPPED
O901050,C1759,2025-08-18,DELIVERED
O901051,C6403,2025-07-11,SHIPPED
O901052,C6547,2025-09-17,DELIVERED
O901053,C9980,2025-11-09,SHIPPED
O901054,C4608,2025-08-28,
O901055,C1902,2025-05-15,DELIVERED
O901056,C1713,2025-10-07,
O901057,C9234,2025-08-13,SHIPPED
O901058,C3998,2025-05-04,PLACED
O901059,C9311,2025-01-06,
O901060,C6186,2025-06-17,DELIVERED
O901061,C5588,2025-09-14,SHIPPED
O901062,C1350,2025-01-31,SHIPPED
O901063,C4511,2026-01-13,SHIPPED
O901064,C1012,2025-09-02,SHIPPED
O901065,C5905,2025-10-12,DELIVERED
O901066,C1543,2026-01-19,
O901067,C10865,2025-03-25,SHIPPED
O901068,C5453,2025-02-10,DELIVERED
O901069,C3756,2025-02-26,
O901070,C5714,2026-01-26,SHIPPED
O901071,C1407,2025-11-15,SHIPPED
O901072,C7978,2025-04-06,SHIPPED
O901073,C7936,2025-01-16,
O901074,C8966,2025-02-15,DELIVERED
O901075,C4382,2025-02-26,PLACED
O901076,C7242,2025-12-30,PLACED
O901077,C4241,2025-12-13,
O901078,C6595,2025-04-17,DELIVERED
O901079,C6226,2025-02-16,SHIPPED
O901080,C1440,2025-01-05,
O901081,C9498,2025-10-11,DELIVERED
O901082,C4893,2025-06-13,
O901083,C3142,2025-08-21,
O901084,C7005,2025-11-15,PLACED
O901085,C3795,2025-12-21,
O901086,C9941,2025-02-21,
O901087,C10273,2026-01-24,SHIPPED
O901088,C5265,2025-05-18,
O901089,C1175,2025-08-23,PLACED
O901090,C1483,2025-11-20,
O901091,C10895,2025-05-13,PLACED
O901092,C3124,2025-10-18,SHIPPED
O901093,C6040,2025-11-20,PLACED
O901094,C4233,2025-08-03,PLACED
O901095,C3025,2025-04-21,SHIPPED
O901096,C3594,2025-07-16,DELIVERED
O901097,C10838,2025-08-21,DELIVERED
O901098,C6023,2025-01-06,
O901099,C4730,2025-08-21,DELIVERED
O901100,C4082,2025-10-11,PLACED
O901101,C10196,2025-04-05,PLACED
O901102,C3223,2025-02-17,PLACED
O901103,C3618,2025-07-26,SHIPPED
O901104,C6481,2025-03-02,
O901105,C3369,2025-08-26,
O901106,C1442,2025-02-03,PLACED
O901107,C1017,2025-09-29,SHIPPED
O901108,C6846,2025-02-15,SHIPPED
O901109,C4183,2025-02-10,DELIVERED
O901110,C5995,2025-07-25,SHIPPED
O901111,C1058,2025-04-20,
O901112,C7631,2025-10-25,DELIVERED
O901113,C9552,2025-04-06,DELIVERED
O901114,C7280,2025-04-10,DELIVERED
O901115,C3287,2025-06-20,
O901116,C6322,2025-02-13,DELIVERED
O901117,C2721,2025-12-09,
O901118,C7530,2025-04-30,
O901119,C3047,2025-09-08,
O901120,C10351,2025-06-10,SHIPPED
O901121,C7590,2025-01-12,DELIVERED
O901122,C3242,2025-06-30,PLACED
O901123,C1939,2025-02-07,
O901124,C7079,2025-11-22,DELIVERED
O901125,C7759,2025-03-04,PLACED
O901126,C4182,2025-09-06,DELIVERED
O901127,C8920,2025-05-06,PLACED
O901128,C10981,2025-06-26,SHIPPED
O901129,C2446,2025-05-01,PLACED
O901130,C4376,2025-08-10,DELIVERED
O901131,C7666,2025-01-24,PLACED
O901132,C10905,2025-08-29,PLACED
O901133,C1371,2026-01-31,DELIVERED
O901134,C4458,2025-03-02,PLACED
O901135,C2828,2025-02-17,
O901136,C1214,2025-12-02,
O901137,C9867,2025-07-07,SHIPPED
O901138,C4003,2025-03-16,PLACED
O901139,C8941,2025-12-27,DELIVERED
O901140,C8999,2025-06-19,
O901141,C2308,2025-01-08,PLACED
O901142,C2010,2026-01-02,PLACED
O901143,C7752,2025-04-11,SHIPPED
O901144,C2449,2025-10-16,PLACED
O901145,C8165,2025-01-19,SHIPPED
O901146,C9119,2025-08-27,PLACED
O901147,C10001,2025-01-09,DELIVERED
O901148,C7050,2025-07-28,
O901149,C1807,2025-03-20,
O901150,C10122,2025-01-12,SHIPPED
O901151,C7991,2025-02-26,DELIVERED
O901152,C7143,2025-07-09,
O901153,C4012,2026-01-05,SHIPPED
O901154,C3852,2025-09-07,DELIVERED
O901155,C10183,2025-03-21,
O901156,C8349,2026-01-18,
O901157,C5175,2025-04-11,PLACED
O901158,C6143,2025-10-07,
O901159,C7611,2025-07-28,PLACED
O901160,C4140,2025-10-05,SHIPPED
O901161,C4906,2025-01-15,SHIPPED
O901162,C10795,2025-05-07,
O901163,C7334,2025-01-05,DELIVERED
O901164,C6894,2026-01-06,SHIPPED
O901165,C3233,2025-04-22,
O901166,C8217,2025-11-26,SHIPPED
O901167,C5823,2025-03-03,DELIVERED
O901168,C4846,2025-04-07,SHIPPED
O901169,C8584,2025-11-12,
O901170,C4990,2025-05-01,
O901171,C8315,2025-03-26,
O901172,C4390,2025-11-07,
O901173,C4546,2025-10-15,PLACED
O901174,C5640,2025-05-03,PLACED
O901175,C10736,2025-02-21,
O901176,C2725,2025-06-13,
O901177,C5552,2026-01-27,
O901178,C8166,2025-12-17,DELIVERED
O901179,C1566,2025-06-25,SHIPPED
O901180,C8333,2025-08-29,PLACED
O901181,C5088,2025-10-14,DELIVERED
O901182,C1761,2025-08-31,DELIVERED
O901183,C1439,2025-06-01,PLACED
O901184,C3521,2025-06-10,DELIVERED
O901185,C2311,2025-11-24,
O901186,C10329,2025-03-01,SHIPPED
O901187,C3338,2025-01-05,
O901188,C1430,2026-02-04,DELIVERED
O901189,C4010,2025-10-13,
O901190,C6223,2025-05-09,PLACED
O901191,C10781,2025-10-31,
O901192,C2016,2025-02-01,SHIPPED
O901193,C9313,2025-05-22,DELIVERED
O901194,C3545,2025-10-16,DELIVERED
O901195,C5687,2025-06-18,PLACED
O901196,C8673,2025-10-17,
O901197,C6371,2025-08-17,
O901198,C3595,2025-03-02,
O901199,C4257,2025-07-28,PLACED
O901200,C8071,2025-04-14,DELIVERED
O901201,C8212,2025-11-18,PLACED
O901202,C4116,2025-05-13,
O901203,C1263,2025-04-28,
O901204,C1393,2025-09-20,DELIVERED
O901205,C4711,2025-04-01,SHIPPED
O901206,C5512,2025-11-24,SHIPPED
O901207,C2522,2025-01-11,PLACED
O901208,C5670,2025-10-01,SHIPPED
O901209,C5921,2025-04-26,PLACED
O901210,C3537,2025-08-28,
O901211,C2742,2025-01-05,PLACED
O901212,C4232,2025-06-21,
O901213,C2136,2025-10-14,SHIPPED
O901214,C8394,2025-08-25,
O901215,C6479,2025-04-27,PLACED
O901216,C7780,2025-02-22,
O901217,C4143,2025-12-16,DELIVERED
O901218,C9933,2025-08-05,
O901219,C6075,2025-04-15,DELIVERED
O901220,C10634,2025-08-08,DELIVERED
O901221,C5570,2025-07-21,SHIPPED
O901222,C4271,2025-10-24,
O901223,C5683,2025-12-07,
O901224,C8564,2025-10-18,DELIVERED
O901225,C8619,2025-07-17,DELIVERED
O901226,C10758,2025-02-09,DELIVERED
O901227,C9746,2025-04-19,SHIPPED
O901228,C2083,2025-04-28,PLACED
O901229,C3990,2025-08-27,PLACED
O901230,C7910,2025-01-07,
O901231,C3085,2025-02-24,DELIVERED
O901232,C2482,2025-02-15,DELIVERED
O901233,C6856,2025-01-14,PLACED
O901234,C1106,2025-01-15,
O901235,C2630,2025-05-16,SHIPPED
O901236,C2775,2026-01-26,PLACED
O901237,C10500,2025-10-23,DELIVERED
O901238,C6872,2025-11-01,PLACED
O901239,C4514,2025-08-25,SHIPPED
O901240,C1110,2025-07-08,PLACED
O901241,C3496,2025-06-02,
O901242,C5410,2025-06-08,DELIVERED
O901243,C9530,2026-01-21,PLACED
O901244,C1020,2025-01-03,SHIPPED
O901245,C8418,2026-01-24,DELIVERED
O901246,C6826,2025-03-13,
O901247,C6969,2025-08-02,SHIPPED
O901248,C10615,2025-02-12,PLACED
O901249,C9630,2025-09-06,PLACED
O901250,C7721,2025-10-13,
O901251,C8514,2025-04-12,SHIPPED
O901252,C1416,2025-12-24,
O901253,C4341,2025-02-18,SHIPPED
O901254,C3436,2025-02-25,SHIPPED
O901255,C8469,2026-01-14,DELIVERED
O901256,C10286,2025-01-18,PLACED
O901257,C4964,2025-12-25,
O901258,C9144,2025-12-23,SHIPPED
O901259,C3334,2025-05-07,PLACED
O901260,C7764,2025-08-15,
O901261,C7225,2025-08-18,DELIVERED
O901262,C9649,2025-10-22,DELIVERED
O901263,C1034,2025-12-29,
O901264,C7107,2025-12-16,PLACED
O901265,C1158,2025-04-29,DELIVERED
O901266,C8543,2025-09-05,SHIPPED
O901267,C1481,2025-11-23,SHIPPED
O901268,C9127,2025-04-19,PLACED
O901269,C8924,2025-07-30,SHIPPED
O901270,C8009,2025-09-26,SHIPPED
O901271,C2372,2025-04-02,SHIPPED
O901272,C7241,2025-11-08,SHIPPED
O901273,C9925,2025-02-23,SHIPPED
O901274,C3192,2025-02-28,PLACED
O901275,C9857,2025-09-09,SHIPPED
O901276,C10818,2025-04-25,DELIVERED
O901277,C4796,2025-12-17,PLACED
O901278,C1811,2025-01-23,DELIVERED
O901279,C10115,2025-01-15,DELIVERED
O901280,C3362,2025-09-24,PLACED
O901281,C10172,2025-03-08,PLACED
O901282,C10744,2025-07-14,DELIVERED
O901283,C4612,2025-01-24,PLACED
O901284,C2682,2025-05-25,DELIVERED
O901285,C4385,2025-12-31,PLACED
O901286,C3097,2025-06-28,SHIPPED
O901287,C6626,2025-08-04,SHIPPED
O901288,C4804,2026-01-06,
O901289,C8010,2025-05-21,
O901290,C9199,2025-05-08,DELIVERED
O901291,C1929,2025-11-06,SHIPPED
O901292,C4050,2025-04-12,SHIPPED
O901293,C4257,2025-03-17,
O901294,C10151,2025-05-06,PLACED
O901295,C10059,2025-08-11,DELIVERED
O901296,C2760,2025-05-12,
O901297,C1609,2025-11-15,DELIVERED
O901298,C7295,2025-04-18,DELIVERED
O901299,C1227,2025-08-14,DELIVERED
O901300,C2741,2025-10-06,SHIPPED
O901301,C4676,2025-10-05,PLACED
O901302,C5398,2025-04-18,DELIVERED
O901303,C7829,2025-05-16,SHIPPED
O901304,C4442,2025-06-25,
O901305,C7226,2025-09-06,
O901306,C7249,2025-02-28,DELIVERED
O901307,C8444,2025-01-08,PLACED
O901308,C9571,2025-05-22,DELIVERED
O901309,C4333,2025-07-22,
O901310,C10778,2025-03-16,DELIVERED
O901311,C3594,2025-06-15,DELIVERED
O901312,C4914,2025-09-08,DELIVERED
O901313,C5089,2025-06-13,DELIVERED
O901314,C10324,2025-09-14,DELIVERED
O901315,C8337,2025-06-17,SHIPPED
O901316,C2560,2025-01-21,SHIPPED
O901317,C10614,2025-03-20,SHIPPED
O901318,C7664,2025-03-29,DELIVERED
O901319,C10719,2025-03-01,
O901320,C10313,2026-01-02,DELIVERED
O901321,C6648,2025-07-28,SHIPPED
O901322,C5914,2025-07-14,
O901323,C7199,2025-04-15,PLACED
O901324,C8817,2026-01-15,PLACED
O901325,C6222,2025-08-27,
O901326,C10592,2025-11-09,DELIVERED
O901327,C10577,2025-02-13,PLACED
O901328,C5557,2025-01-09,
O901329,C8458,2025-06-11,PLACED
O901330,C10060,2025-03-10,DELIVERED
O901331,C1341,2025-08-11,DELIVERED
O901332,C6249,2025-09-08,PLACED
O901333,C2098,2025-03-26,SHIPPED
O901334,C10206,2025-05-18,DELIVERED
O901335,C10343,2025-04-20,DELIVERED
O901336,C10988,2025-12-18,PLACED
O901337,C3815,2025-12-19,
O901338,C6263,2025-01-13,PLACED
O901339,C7148,2025-01-27,DELIVERED
O901340,C6678,2025-06-10,PLACED
O901341,C8957,2025-04-07,DELIVERED
O901342,C1110,2025-12-13,SHIPPED
O901343,C6708,2025-05-15,PLACED
O901344,C5886,2025-05-10,DELIVERED
O901345,C6951,2025-08-17,DELIVERED
O901346,C8381,2025-12-22,SHIPPED
O901347,C4182,2025-07-19,DELIVERED
O901348,C2422,2025-12-17,SHIPPED
O901349,C1708,2025-02-28,
O901350,C9523,2025-12-16,PLACED
O901351,C10060,2025-06-07,SHIPPED
O901352,C1866,2025-02-06,DELIVERED
O901353,C10928,2025-08-29,PLACED
O901354,C4516,2025-11-19,DELIVERED
O901355,C7465,2025-12-16,SHIPPED
O901356,C3953,2025-08-26,PLACED
O901357,C5324,2025-01-31,PLACED
O901358,C10059,2025-11-28,
O901359,C1231,2026-01-16,PLACED
O901360,C6726,2025-09-14,
O901361,C2759,2025-08-09,PLACED
O901362,C8036,2025-10-17,DELIVERED
O901363,C7903,2025-09-16,DELIVERED
O901364,C9411,2025-03-27,SHIPPED
O901365,C4080,2025-07-02,SHIPPED
O901366,C2145,2025-09-11,DELIVERED
O901367,C4117,2025-04-12,
O901368,C10564,2025-09-08,DELIVERED
O901369,C8901,2025-04-15,
O901370,C6661,2025-11-21,PLACED
O901371,C9697,2025-08-17,DELIVERED
O901372,C5692,2025-01-29,PLACED
O901373,C2136,2025-02-09,PLACED
O901374,C1158,2025-06-26,DELIVERED
O901375,C8123,2025-09-14,DELIVERED
O901376,C2534,2026-02-03,DELIVERED
O901377,C7792,2025-08-06,DELIVERED
O901378,C5112,2025-05-20,SHIPPED
O901379,C5210,2025-11-27,
O901380,C7749,2025-09-30,
O901381,C6882,2025-10-04,SHIPPED
O901382,C8055,2025-10-17,
O901383,C8650,2025-03-11,SHIPPED
O901384,C5010,2025-04-16,DELIVERED
O901385,C7114,2025-08-08,SHIPPED
O901386,C8457,2025-10-12,PLACED
O901387,C1929,2025-03-16,DELIVERED
O901388,C1936,2025-04-21,
O901389,C4901,2025-10-26,SHIPPED
O901390,C8213,2026-01-06,SHIPPED
O901391,C4460,2025-03-16,SHIPPED
O901392,C7783,2025-07-24,PLACED
O901393,C3750,2025-03-11,PLACED
O901394,C9155,2025-07-29,SHIPPED
O901395,C7011,2026-01-18,PLACED
